Title,Note,URL,Tags,Comment
Pacha New York,,https://www.google.com/maps/place/Pacha+New+York/data=!4m2!3m1!1s0x89c25f00594b47b1:0xa6d10c24377cb290,,
99 Scott Studio,,https://www.google.com/maps/place/99+Scott+Studio/data=!4m2!3m1!1s0x89c25ea63ceaaaab:0x1baae86195d4976a,,
Brooklyn Storehouse,,https://www.google.com/maps/place/Brooklyn+Storehouse/data=!4m2!3m1!1s0x89c25b34caa80a03:0x475c7ac2bbbca688,,
Under the ‘K’ Bridge Park,,https://www.google.com/maps/place/Under+the+%E2%80%98K%E2%80%99+Bridge+Park/data=!4m2!3m1!1s0x89c25945a62f1361:0xdcc0b0841b0623c0,,
Shinjuku Golden-Gai,,https://www.google.com/maps/place/Shinjuku+Golden-Gai/data=!4m2!3m1!1s0x60188cd96586b9af:0x71a5c0e1150c1a8f,,
Orchard St,,https://www.google.com/maps/place/Orchard+St/data=!4m2!3m1!1s0x89c25987238795d5:0x7bf9dd6d8a52b71c,,
Pierogi Boys,,https://www.google.com/maps/place/Pierogi+Boys/data=!4m2!3m1!1s0x89c25d672b36baab:0xf4e7ef16c6f51a85,,
Ornithology Jazz Club,,https://www.google.com/maps/place/Ornithology+Jazz+Club/data=!4m2!3m1!1s0x89c25d6571cc2af1:0x4da411904990a202,,
Cosmic Arts,,https://www.google.com/maps/place/Cosmic+Arts/data=!4m2!3m1!1s0x89c25c00fe711149:0x2d365b227f42739d,,
myplasticheart,,https://www.google.com/maps/place/myplasticheart/data=!4m2!3m1!1s0x89c25984402d4433:0xe1bd36db9298b715,,
Archestratus Books + Foods,,https://www.google.com/maps/place/Archestratus+Books+%2B+Foods/data=!4m2!3m1!1s0x89c2593f1590890d:0x9a9b2dc22a85b4d5,,
Paulie Gee's Slice Shop,,https://www.google.com/maps/place/Paulie+Gee's+Slice+Shop/data=!4m2!3m1!1s0x89c2591a8765c9b5:0xd91c968d7b14ffe9,,
Upside Pizza,,https://www.google.com/maps/place/Upside+Pizza/data=!4m2!3m1!1s0x89c25968ea59591f:0x9f01d3c947ae75c1,,
Mad under Chelsea,,https://www.google.com/maps/place/Mad+under+Chelsea/data=!4m2!3m1!1s0x89c2592632f9ade3:0x77f6eadb5e016798,,
Gotham Cannabis Dispensary & Delivery,,https://www.google.com/maps/place/Gotham+Cannabis+Dispensary+%26+Delivery/data=!4m2!3m1!1s0x89c2597fedea2699:0x37b45efe5b0f2982,,
Sensuous Bean of Columbus Ave,,https://www.google.com/maps/place/Sensuous+Bean+of+Columbus+Ave/data=!4m2!3m1!1s0x89c2588b198637e1:0x65b31696249fb977,,
Intelligentsia Coffee High Line Hotel Coffeebar,,https://www.google.com/maps/place/Intelligentsia+Coffee+High+Line+Hotel+Coffeebar/data=!4m2!3m1!1s0x89c259b85fddaacb:0x645e776325956862,,
Té Company,,https://www.google.com/maps/place/T%C3%A9+Company/data=!4m2!3m1!1s0x89c259943f2a65d3:0xa6e67c33cdbf8cf7,,
T Shop,,https://www.google.com/maps/place/T+Shop/data=!4m2!3m1!1s0x89c259858d9e3acd:0x4cdb3ab13df5702d,,
Bean & Bean Chelsea,,https://www.google.com/maps/place/Bean+%26+Bean+Chelsea/data=!4m2!3m1!1s0x89c259ba9cc5364b:0x9496ca47e3d2b96c,,
S&P Lunch,,https://www.google.com/maps/place/S%26P+Lunch/data=!4m2!3m1!1s0x89c259af7859cec3:0xd49f9be0fee3f52d,,
Thai Diner,,https://www.google.com/maps/place/Thai+Diner/data=!4m2!3m1!1s0x89c259e1eb6b2143:0xf8ef42b02bc96daf,,
Semma,,https://www.google.com/maps/place/Semma/data=!4m2!3m1!1s0x89c259b83bb399c5:0x85e1948bb3e567c7,,
Fish Cheeks,,https://www.google.com/maps/place/Fish+Cheeks/data=!4m2!3m1!1s0x89c259853cdfce81:0x9fddf144feac940,,
Fish Cheeks Brooklyn,,https://www.google.com/maps/place/Fish+Cheeks+Brooklyn/data=!4m2!3m1!1s0x89c259d99f7eedcf:0x79901bf63d6d7c3a,,
Ivan Ramen,,https://www.google.com/maps/place/Ivan+Ramen/data=!4m2!3m1!1s0x89c259818b17e1ad:0x397d7608ef2c28ff,,
Kuu,,https://www.google.com/maps/place/Kuu/data=!4m2!3m1!1s0x89c25a182f00e1bf:0x5e8d4a9623015b58,,
Ceres,,https://www.google.com/maps/place/Ceres/data=!4m2!3m1!1s0x89c259b36e80aa6f:0xe08722b72cd28f83,,
Ayat Bushwick,,https://www.google.com/maps/place/Ayat+Bushwick/data=!4m2!3m1!1s0x89c25d00338370b7:0x8f333f612df8bf0e,,
Mama's TOO! Pizzeria West Village,,https://www.google.com/maps/place/Mama's+TOO!+Pizzeria+West+Village/data=!4m2!3m1!1s0x89c2590062ae6aef:0x48a50aec455a2736,,
Mama's TOO! Upper West Side,,https://www.google.com/maps/place/Mama's+TOO!+Upper+West+Side/data=!4m2!3m1!1s0x89c2f624dd2aefe7:0xb86f14140d256552,,
The High Line,,https://www.google.com/maps/place/The+High+Line/data=!4m2!3m1!1s0x89c259c7840fb4e5:0x583f615c850a3c91,,
Arte Museum New York,,https://www.google.com/maps/place/Arte+Museum+New+York/data=!4m2!3m1!1s0x89c259003c10550b:0x5af05e1946d0fab5,,
American Museum of Natural History,,https://www.google.com/maps/place/American+Museum+of+Natural+History/data=!4m2!3m1!1s0x89c258f4b00f7a09:0xa27d8172624c5db1,,
The Metropolitan Museum of Art,,https://www.google.com/maps/place/The+Metropolitan+Museum+of+Art/data=!4m2!3m1!1s0x89c25896f660c26f:0x3b2fa4f4b6c6a1fa,,
House of Yes,,https://www.google.com/maps/place/House+of+Yes/data=!4m2!3m1!1s0x89c25eab37fd60ef:0x1ff34649b0a304c9,,
tihngs,,https://www.google.com/maps/place/tihngs/data=!4m2!3m1!1s0x89c25daf0dfb80e5:0x623e95a92cdd7a7,,
il Buco Vita,,https://www.google.com/maps/place/il+Buco+Vita/data=!4m2!3m1!1s0x89c259853ea7e84b:0x2a630772cafdeaa3,,
Mil Mundos Books,,https://www.google.com/maps/place/Mil+Mundos+Books/data=!4m2!3m1!1s0x89c25d6d85bea67f:0x968c8c0c652f9e68,,
Mama Yoshi Mini Mart,,https://www.google.com/maps/place/Mama+Yoshi+Mini+Mart/data=!4m2!3m1!1s0x89c25d299bf4c017:0xe4c24c60ae518260,,
grace land new york,,https://www.google.com/maps/place/grace+land+new+york/data=!4m2!3m1!1s0x89c25da91dbd4617:0xeb9a13f14eecd5ec,,
Brooklyn Vintage Company,,https://www.google.com/maps/place/Brooklyn+Vintage+Company/data=!4m2!3m1!1s0x89c25dbce8e6a8c3:0x899d95bedb6db0df,,
Saint Seneca Store,,https://www.google.com/maps/place/Saint+Seneca+Store/data=!4m2!3m1!1s0x89c25c214c7379f5:0xec0f2db303581744,,
BQ Flea,,https://www.google.com/maps/place/BQ+Flea/data=!4m2!3m1!1s0x89c25962787cb181:0x25431be129c0e5f2,,
Bushwick Ceramics,,https://www.google.com/maps/place/Bushwick+Ceramics/data=!4m2!3m1!1s0x89c25d9ae9f7b7b5:0x2116d1a9b07d6b10,,
Bushwick Ceramics,,https://www.google.com/maps/place/Bushwick+Ceramics/data=!4m2!3m1!1s0x89c25dc0841f0185:0x13facc09b9fdf59c,,
Gagosian,,https://www.google.com/maps/place/Gagosian/data=!4m2!3m1!1s0x89c2595150c3866b:0x27035899de2fb35c,,
Gagosian,,https://www.google.com/maps/place/Gagosian/data=!4m2!3m1!1s0x89c259b7ef7758bb:0x56a2ca970c0f3692,,
Gagosian,,https://www.google.com/maps/place/Gagosian/data=!4m2!3m1!1s0x89c259b7ef7758bb:0xb8368e4cade80f23,,
Scratch Ceramics,,https://www.google.com/maps/place/Scratch+Ceramics/data=!4m2!3m1!1s0x89c25f003fe9be85:0x5556554c261a9f0d,,
Rolo’s,,https://www.google.com/maps/place/Rolo%E2%80%99s/data=!4m2!3m1!1s0x89c25d083d684859:0xc59c8c9aa3f0c062,,
Deep Cuts Record Store,,https://www.google.com/maps/place/Deep+Cuts+Record+Store/data=!4m2!3m1!1s0x89c25c26f16f4271:0x1902b6738c5d4d4b,,
Hi-node,,https://www.google.com/maps/place/Hi-node/data=!4m2!3m1!1s0x89c25da33f41b4eb:0xa87d05c05624f0c2,,
Lichen,,https://www.google.com/maps/place/Lichen/data=!4m2!3m1!1s0x89c25bdb81b87ea7:0x971a68a09d2c3a06,,
Salty Lunch Lady's Little Luncheonette,,https://www.google.com/maps/place/Salty+Lunch+Lady's+Little+Luncheonette/data=!4m2!3m1!1s0x89c25fe72f275c77:0xcd4b303484518095,,
Left Field Denim & Workwear,,https://www.google.com/maps/place/Left+Field+Denim+%26+Workwear/data=!4m2!3m1!1s0x89c25c27379bc661:0xdbff8338bafc34c2,,
Ridgewood Commons,,https://www.google.com/maps/place/Ridgewood+Commons/data=!4m2!3m1!1s0x89c25fdc947323cb:0xafd1d434266e1fe2,,
Al-Yemeni Market,,https://www.google.com/maps/place/Al-Yemeni+Market/data=!4m2!3m1!1s0x89c25e9e0727ff89:0xa4428d5c5ea10a9,,
Other People's Clothes,,https://www.google.com/maps/place/Other+People's+Clothes/data=!4m2!3m1!1s0x89c25dedc3a9bf79:0x16541b43f0857928,,
Spoonbill & Sugartown Books,,https://www.google.com/maps/place/Spoonbill+%26+Sugartown+Books/data=!4m2!3m1!1s0x89c2595e0435c1c7:0x8df47569003915b5,,
Molasses Books,,https://www.google.com/maps/place/Molasses+Books/data=!4m2!3m1!1s0x89c25c1b340d033f:0xabefec7672fea6a6,,
Topos Bookstore Cafe,,https://www.google.com/maps/place/Topos+Bookstore+Cafe/data=!4m2!3m1!1s0x89c25c2778053eab:0x8c3e75d4cb3de580,,
Mast Books,,https://www.google.com/maps/place/Mast+Books/data=!4m2!3m1!1s0x89c25982c0737a05:0xdb0d0625e12ee084,,
Sweet Pickle Books,,https://www.google.com/maps/place/Sweet+Pickle+Books/data=!4m2!3m1!1s0x89c25bdfe4bd90db:0xd57c2e1e22b8c1c2,,
Dashwood Projects,,https://www.google.com/maps/place/Dashwood+Projects/data=!4m2!3m1!1s0x89c259a83417cb39:0xe6f5f3db71cb31b7,,
Dashwood Books,,https://www.google.com/maps/place/Dashwood+Books/data=!4m2!3m1!1s0x89c2598546b60a1f:0x81a05f64f16939e1,,
McNally Jackson Books Williamsburg,,https://www.google.com/maps/place/McNally+Jackson+Books+Williamsburg/data=!4m2!3m1!1s0x89c25960cd99f0ef:0x66c44fe3027a73b6,,
Harlequin Vintage,,https://www.google.com/maps/place/Harlequin+Vintage/data=!4m2!3m1!1s0x89c25d4da50173a7:0xf4970ea101e1f0f0,,
Ridgewood Antiques,,https://www.google.com/maps/place/Ridgewood+Antiques/data=!4m2!3m1!1s0x89c25e848fa9851d:0x3184ed444af5f0c4,,
Bushwick Market,,https://www.google.com/maps/place/Bushwick+Market/data=!4m2!3m1!1s0x89c25d5eb8d1081b:0xdd30a81def4a6fff,,
Mansions,,https://www.google.com/maps/place/Mansions/data=!4m2!3m1!1s0x89c25f5508d43997:0x525a48941fd6fff2,,
Elsewhere,,https://www.google.com/maps/place/Elsewhere/data=!4m2!3m1!1s0x89c25f48090450ad:0xb4eb4d47330581b2,,
Knockdown Center,,https://www.google.com/maps/place/Knockdown+Center/data=!4m2!3m1!1s0x89c25ea2cb53d0a9:0xe6dd93729a094800,,
Bossa Nova Civic Club,,https://www.google.com/maps/place/Bossa+Nova+Civic+Club/data=!4m2!3m1!1s0x89c25c0588687369:0x4063b78411fa75f3,,
Wonderville,,https://www.google.com/maps/place/Wonderville/data=!4m2!3m1!1s0x89c25dbf7a0a5e67:0xa55f67b3268ab0e4,,
Low Cinema,,https://www.google.com/maps/place/Low+Cinema/data=!4m2!3m1!1s0x89c25dcdf915b687:0xa0fd36597a79610d,,
Metrograph,,https://www.google.com/maps/place/Metrograph/data=!4m2!3m1!1s0x89c25a29b0ecc1e7:0x56ae0ed254bafa79,,
Smalls Jazz Club,,https://www.google.com/maps/place/Smalls+Jazz+Club/data=!4m2!3m1!1s0x89c25994686b9ebb:0xa994b5b6ffd1279,,
MoMA PS1,,https://www.google.com/maps/place/MoMA+PS1/data=!4m2!3m1!1s0x89c259238ac5f6c1:0xb60d34de1767c837,,
Brooklyn Museum,,https://www.google.com/maps/place/Brooklyn+Museum/data=!4m2!3m1!1s0x89c25b0a449c39c9:0xc62355aa46c985fa,,
The Met Cloisters,,https://www.google.com/maps/place/The+Met+Cloisters/data=!4m2!3m1!1s0x89c2f40170f2a62b:0x9191e7fa95df29ad,,
The Frick Collection,,https://www.google.com/maps/place/The+Frick+Collection/data=!4m2!3m1!1s0x89c258eceefd111d:0xd88ef5290f5e20e8,,
Solomon R. Guggenheim Museum,,https://www.google.com/maps/place/Solomon+R.+Guggenheim+Museum/data=!4m2!3m1!1s0x89c258a29a5e9e99:0x4a01c8df6fb3cb8,,
The Noguchi Museum,,https://www.google.com/maps/place/The+Noguchi+Museum/data=!4m2!3m1!1s0x89c258caec1c9d51:0xdf2f973033a2c487,,
About Coffee,,https://www.google.com/maps/place/About+Coffee/data=!4m2!3m1!1s0x89c25938095b82cb:0x37a323410d75bed2,,
Dear Mama,,https://www.google.com/maps/place/Dear+Mama/data=!4m2!3m1!1s0x89c2f74bed466863:0xfb9d8b977ab14206,,
Norma's Corner Shoppe,,https://www.google.com/maps/place/Norma's+Corner+Shoppe/data=!4m2!3m1!1s0x89c25c27d897f43d:0xd86d2a9e1318c9df,,
Nomad Cafe and Eatery,,https://www.google.com/maps/place/Nomad+Cafe+and+Eatery/data=!4m2!3m1!1s0x89c25d8b06ee04f7:0xae03783734f87ace,,
Bakeri Queens,,https://www.google.com/maps/place/Bakeri+Queens/data=!4m2!3m1!1s0x89c25d63615a9711:0xf5c49591077a8ea6,,
Kinship Coffee,,https://www.google.com/maps/place/Kinship+Coffee/data=!4m2!3m1!1s0x89c25fe92c83076f:0xbff631336f9ee7b0,,
International Coffee Shop,,https://www.google.com/maps/place/International+Coffee+Shop/data=!4m2!3m1!1s0x89c25c28fad487b5:0x8fed3f9a2216d310,,
Etta Vintage,,https://www.google.com/maps/place/Etta+Vintage/data=!4m2!3m1!1s0x89c25f8052d7fa93:0x579438e46acab35c,,
